# Last 14 days where more than 2 ports overlap per host.
# Common ports included in list if not already part of top 150 ports found:
# 21,22,23,53,80,123,139,161,162,389,443,445,500,1001,3306,3389,4500,5000,5001,5900,8000,8001,8080,8443,10000
#
# PORTS REPORTED ON INCL TOP150 FOUND
# 0,21,22,23,25,53,68,80,81,82,83,84,85,88,90,110,111,123,135,137,139,143,161,162,389,427,443,444,445,465,500,502,541,554,587,623,636,990,993,995,1001,1024,1080,1194,1337,1433,1434,1521,1723,1900,2000,2082,2083,2086,2087,2096,2222,2323,2375,3000,3001,3128,3306,3333,3389,3478,3702,4000,4433,4443,4444,4500,5000,5001,5021,5060,5061,5122,5353,5432,5555,5678,5683,5900,5901,5985,6000,6001,6021,6080,6379,6443,6502,6590,6881,7000,7001,7443,7547,7777,8000,8001,8006,8008,8020,8080,8081,8082,8083,8084,8085,8086,8087,8088,8089,8090,8181,8443,8728,8800,8880,8888,8900,9000,9001,9002,9080,9090,9200,9443,9999,10000,10001,10443,11211,18789,20000,20256,22222,25565,27015,27017,44423,44675,44818,44912,45361,45654,54321,54322,54443,60000,60001
#
#
115.231.78.10    #AS58461   128 ports   10000,10001,102,1024,10443,1080,110,111,11211,1194,123,143,1433,1434,1521,161,162,1723,1900,2000,20000,2082,2083,2086,2087,2095,2096,21,22,2222,23,2375,25,25565,27015,27017,3000,3001,3128,3306,3389,3702,389,4000,427,443,4433,444,4443,4444,44818,4500,4567,465,47808,500,5000,50000,5001,502,5060,5061,53,5353,5432,554,5555,5678,5683,587,5984,5985,5986,6000,60000,6001,61616,623,636,6379,6443,6881,7000,7001,7443,7547,7777,80,8000,8001,8006,8008,8020,8080,8081,8082,8083,8084,8085,8086,8087,8088,8089,8090,81,8181,82,83,84,8443,85,86,88,8800,888,8880,8888,89,9000,9001,9002,9080,9200,9443,990,993,995,9999 CT-HangZhou-IDC - No.288,Fu-chun Road, CN
100.29.192.63    #AS14618     4 ports   1194,139,53,80            AMAZON-AES - Amazon.com, Inc., US
100.29.192.68    #AS14618     4 ports   44818,5900,6379,8083      AMAZON-AES - Amazon.com, Inc., US
100.29.192.70    #AS14618     4 ports   23,44818,5000,8000        AMAZON-AES - Amazon.com, Inc., US
100.29.192.92    #AS14618     4 ports   1194,47808,7443,995       AMAZON-AES - Amazon.com, Inc., US
103.188.173.69   #AS149736    4 ports   4000,5000,9000,9090       IDNIC-SATRIANET-AS-ID - PT Satria Digital Media, ID
103.226.250.88   #AS135905    4 ports   23,80,81,8888             VNPT-AS-VN - VIETNAM POSTS AND TELECOMMUNICATIONS GROUP, VN
104.248.206.108  #AS14061     4 ports   2000,443,5060,80          DIGITALOCEAN-ASN - DigitalOcean, LLC, US
106.15.236.209   #AS37963     4 ports   2222,23,2375,443          ALIBABA-CN-NET - Hangzhou Alibaba Advertising Co.,Ltd., CN
106.75.181.41    #AS58466     4 ports   389,502,54321,990         CT-Guangzhou-IDC - CHINANET Guangdong province network, CN
107.173.67.223   #AS36352     4 ports   4000,5353,8000,8080       AS-COLOCROSSING - HostPapa, US
108.175.14.121   #AS8560      4 ports   22,443,80,8080            IONOS-AS - IONOS SE, DE
109.105.209.8    #AS21859     4 ports   1900,5060,5353,84         ZEN-ECN - Zenlayer Inc, US
109.105.210.53   #AS21859     4 ports   21,4443,9000,9999         ZEN-ECN - Zenlayer Inc, US
109.105.210.54   #AS21859     4 ports   2082,27015,3000,3128      ZEN-ECN - Zenlayer Inc, US
109.105.210.98   #AS21859     4 ports   443,444,81,8888           ZEN-ECN - Zenlayer Inc, US
110.78.252.134   #AS9335      4 ports   23,5555,80,8080           NTPCL-AS-AP - National Telecom Public Company Limited, TH
115.192.200.147  #AS4134      4 ports   44675,44912,45361,45654   CHINANET-BACKBONE - No.31,Jin-rong Street, CN
115.192.201.139  #AS4134      4 ports   123,44675,44912,45654     CHINANET-BACKBONE - No.31,Jin-rong Street, CN
115.192.225.132  #AS4134      4 ports   44398,44675,44912,45361   CHINANET-BACKBONE - No.31,Jin-rong Street, CN
115.193.33.112   #AS4134      4 ports   123,44675,44912,45654     CHINANET-BACKBONE - No.31,Jin-rong Street, CN
118.145.104.105  #AS137718    4 ports   22,2222,443,80            VOLCANO-ENGINE - Beijing Volcano Engine Technology Co., Ltd., CN
128.14.236.41    #AS135377    4 ports   3128,4567,60000,8443      UCLOUD-HK-AS-AP - UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED, HK
130.12.181.23    #AS197769    4 ports   22,2222,5122,8082         VPSDEDICATED-AS - VPS Dedicated LLC, US
130.131.162.82   #AS8075      4 ports   2096,443,80,8090          MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
13.38.82.142     #AS16509     4 ports   5902,5984,5986,6036       AMAZON-02 - Amazon.com, Inc., US
134.199.209.2    #AS14061     4 ports   1434,4000,5353,6881       DIGITALOCEAN-ASN - DigitalOcean, LLC, US
135.233.97.43    #AS8075      4 ports   1337,541,8000,9200        MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.125.109  #AS8075      4 ports   443,444,4444,9000         MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.125.177  #AS8075      4 ports   1900,554,5985,8081        MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.123  #AS8075      4 ports   1433,23,80,8087           MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.126.18   #AS8075      4 ports   102,389,88,993            MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
135.237.127.68   #AS8075      4 ports   23,47808,80,9999          MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
138.197.15.182   #AS14061     4 ports   23,25,389,443             DIGITALOCEAN-ASN - DigitalOcean, LLC, US
138.226.239.21   #AS213474    4 ports   443,4433,444,80           HOMELINE-AS - HomeLine Broadband LLC, US
138.226.239.22   #AS213474    4 ports   4443,4444,7443,8443       HOMELINE-AS - HomeLine Broadband LLC, US
13.89.124.211    #AS8075      4 ports   102,5986,8087,9090        MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
141.98.11.129    #AS209605    4 ports   123,3702,389,53           hostbaltic - UAB Host Baltic, LT
142.93.115.5     #AS14061     4 ports   10443,443,445,9443        DIGITALOCEAN-ASN - DigitalOcean, LLC, US
143.20.185.243   #AS214209    4 ports   3000,3001,5000,8000       INTERNET-MAGNATE - Internet Magnate (Pty) Ltd, ZA
143.244.191.173  #AS14061     4 ports   1194,443,53,8080          DIGITALOCEAN-ASN - DigitalOcean, LLC, US
144.225.8.33     #AS7488      4 ports   1434,1900,5060,8081       CNSERVER-AP-AS - CNServer LLC, US
146.88.240.216   #AS20052     4 ports   111,3389,3478,389         ARBOR - Arbor Networks, Inc., US
146.88.240.26    #AS20052     4 ports   1900,5683,6881,7777       ARBOR - Arbor Networks, Inc., US
146.88.240.30    #AS20052     4 ports   11211,123,5060,5683       ARBOR - Arbor Networks, Inc., US
146.88.241.100   #AS20052     4 ports   1434,161,27015,500        ARBOR - Arbor Networks, Inc., US
146.88.241.166   #AS20052     4 ports   1900,3702,5353,5683       ARBOR - Arbor Networks, Inc., US
146.88.241.173   #AS20052     4 ports   111,123,1900,47808        ARBOR - Arbor Networks, Inc., US
146.88.241.35    #AS20052     4 ports   111,11211,27015,5353      ARBOR - Arbor Networks, Inc., US
146.88.241.81    #AS20052     4 ports   1194,3389,47808,5060      ARBOR - Arbor Networks, Inc., US
146.88.241.82    #AS20052     4 ports   27017,5683,623,8088       ARBOR - Arbor Networks, Inc., US
147.185.132.100  #AS396982    4 ports   1723,3000,3389,53         GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.108  #AS396982    4 ports   1434,4500,554,7001        GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.123  #AS396982    4 ports   20256,44818,5000,6881     GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.141  #AS396982    4 ports   10000,554,6881,993        GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.147  #AS396982    4 ports   143,389,5000,8090         GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.165  #AS396982    4 ports   1723,20256,502,8020       GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.192  #AS396982    4 ports   2323,3702,427,8090        GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.204  #AS396982    4 ports   22,44818,8081,88          GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.207  #AS396982    4 ports   10000,111,1723,88         GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.237  #AS396982    4 ports   20256,3000,4567,8090      GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.240  #AS396982    4 ports   143,22,4444,445           GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.246  #AS396982    4 ports   102,3000,8008,8880        GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.45   #AS396982    4 ports   11211,123,389,7443        GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.64   #AS396982    4 ports   135,20256,80,8888         GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.73   #AS396982    4 ports   1521,20256,888,8888       GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.75   #AS396982    4 ports   22,3389,5000,5001         GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.78   #AS396982    4 ports   139,1900,53,5902          GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.93   #AS396982    4 ports   20000,554,7777,8081       GOOGLE-CLOUD-PLATFORM - Google LLC, US
147.185.132.96   #AS396982    4 ports   135,2222,60000,88         GOOGLE-CLOUD-PLATFORM - Google LLC, US
151.80.60.145    #AS16276     4 ports   1434,5353,6881,8081       OVH - OVH SAS, FR
152.32.223.215   #AS135377    4 ports   11434,3389,8088,8443      UCLOUD-HK-AS-AP - UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED, HK
154.0.30.137     #AS37190     4 ports   22,3389,50000,888         Atlantique Telecom (Cote d_Ivoire) - Atlantique Telecom (Cote d_Ivoire), CI
156.229.163.164  #AS213169    4 ports   21,22,53,80               Catixs-Edge - Catixs Ltd, GB
159.89.135.245   #AS14061     4 ports   1194,443,53,8080          DIGITALOCEAN-ASN - DigitalOcean, LLC, US
162.217.100.36   #AS32475     4 ports   443,80,8080,8443          SINGLEHOP-LLC - Internap Holding LLC, US
162.217.100.41   #AS32475     4 ports   443,80,8080,8443          SINGLEHOP-LLC - Internap Holding LLC, US
164.92.92.136    #AS14061     4 ports   1194,443,53,8080          DIGITALOCEAN-ASN - DigitalOcean, LLC, US
165.227.238.235  #AS14061     4 ports   1434,5060,8080,8083       DIGITALOCEAN-ASN - DigitalOcean, LLC, US
167.71.228.234   #AS14061     4 ports   5060,8000,8081,8083       DIGITALOCEAN-ASN - DigitalOcean, LLC, US
167.94.146.52    #AS398705    4 ports   53,6021,80,8900           CENSYS-ARIN-02 - Censys, Inc., US
167.94.146.60    #AS398705    4 ports   22,6590,8443,9080         CENSYS-ARIN-02 - Censys, Inc., US
167.94.146.61    #AS398705    4 ports   4443,53443,54321,54322    CENSYS-ARIN-02 - Censys, Inc., US
167.94.146.62    #AS398705    4 ports   110,22,541,54321          CENSYS-ARIN-02 - Censys, Inc., US
168.144.242.95   #AS14061     4 ports   3128,443,80,8080          DIGITALOCEAN-ASN - DigitalOcean, LLC, US
172.110.223.237  #AS23470     4 ports   1024,5060,5061,5678       RELIABLESITE - ReliableSite.Net LLC, US
172.178.115.16   #AS8075      4 ports   2000,3389,443,5432        MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.203.245.192  #AS8075      4 ports   427,5060,5984,9200        MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.232.8.247    #AS63949     4 ports   1194,2095,5901,8082       AKAMAI-LINODE-AP - Akamai Connected Cloud, SG
172.234.21.101   #AS63949     4 ports   2086,2087,4567,8081       AKAMAI-LINODE-AP - Akamai Connected Cloud, SG
172.234.25.150   #AS63949     4 ports   8082,8089,90,995          AKAMAI-LINODE-AP - Akamai Connected Cloud, SG
172.245.142.56   #AS36352     4 ports   443,554,80,8080           AS-COLOCROSSING - HostPapa, US
173.230.150.73   #AS63949     4 ports   2087,2375,7547,8081       AKAMAI-LINODE-AP - Akamai Connected Cloud, SG
173.255.223.143  #AS63949     4 ports   21,7443,8888,993          AKAMAI-LINODE-AP - Akamai Connected Cloud, SG
176.65.148.107   #AS51396     4 ports   5900,5901,5902,6000       PFCLOUD - Pfcloud UG (haftungsbeschrankt), DE
176.65.148.226   #AS51396     4 ports   123,22,389,53             PFCLOUD - Pfcloud UG (haftungsbeschrankt), DE
176.65.148.95    #AS51396     4 ports   1080,1337,3128,3333       PFCLOUD - Pfcloud UG (haftungsbeschrankt), DE
176.65.149.31    #AS51396     4 ports   1337,1433,1434,1521       PFCLOUD - Pfcloud UG (haftungsbeschrankt), DE
178.156.172.64   #AS213230    4 ports   11211,8000,8080,8083      HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE
178.16.55.89     #AS202412    4 ports   25,443,80,8080            OMEGATECH-AS - Omegatech LTD, SC
178.20.210.152   #AS210006    4 ports   1723,22,2222,6000         #ASKZ - Shereverov Marat Ahmedovich, KZ
178.92.162.94    #AS272547    4 ports   5060,6881,8080,8081       AS272547 - Servicos de Infraestrutura e Datacenter, BR
179.127.30.77    #AS28209     4 ports   11211,5353,8000,8082      #AS28209 - Under Servicos de Internet Ltda, BR
184.105.139.109  #AS6939      4 ports   123,2096,22,7443          HURRICANE - Hurricane Electric LLC, US
184.105.139.111  #AS6939      4 ports   3333,5985,83,84           HURRICANE - Hurricane Electric LLC, US
184.105.139.112  #AS6939      4 ports   1434,4444,502,8081        HURRICANE - Hurricane Electric LLC, US
184.105.139.116  #AS6939      4 ports   2082,427,541,8888         HURRICANE - Hurricane Electric LLC, US
184.105.139.78   #AS6939      4 ports   3478,5000,5986,8000       HURRICANE - Hurricane Electric LLC, US
184.105.139.80   #AS6939      4 ports   20000,2082,4443,87        HURRICANE - Hurricane Electric LLC, US
184.105.139.84   #AS6939      4 ports   502,5902,7443,80          HURRICANE - Hurricane Electric LLC, US
184.105.139.90   #AS6939      4 ports   23,5555,80,9090           HURRICANE - Hurricane Electric LLC, US
184.105.139.94   #AS6939      4 ports   2000,500,6080,7547        HURRICANE - Hurricane Electric LLC, US
184.105.247.202  #AS6939      4 ports   18789,2375,5678,5902      HURRICANE - Hurricane Electric LLC, US
184.105.247.216  #AS6939      4 ports   4433,500,5001,5902        HURRICANE - Hurricane Electric LLC, US
184.105.247.244  #AS6939      4 ports   123,3000,7777,86          HURRICANE - Hurricane Electric LLC, US
185.180.141.39   #AS21859     4 ports   2083,22,3306,60001        ZEN-ECN - Zenlayer Inc, US
185.190.25.168   #AS141718    4 ports   443,5900,5901,5902        HHXYTC-AS-AP - haoxiangyun, HK
185.200.116.40   #AS9009      4 ports   1080,1194,1723,3128       M247 - M247 Europe SRL, RO
185.200.116.43   #AS9009      4 ports   1080,1723,3128,3389       M247 - M247 Europe SRL, RO
185.200.116.73   #AS9009      4 ports   1194,1723,3128,3389       M247 - M247 Europe SRL, RO
185.200.116.79   #AS9009      4 ports   1080,1194,1723,3389       M247 - M247 Europe SRL, RO
185.218.7.77     #AS51089     4 ports   5902,5984,5986,6036       SNAPSTACK-AS - SnapStack Limited, HK
185.223.235.18   #AS25369     4 ports   110,4500,554,6881         BANDWIDTH-AS - Hydra Communications Ltd, GB
185.223.235.38   #AS25369     4 ports   3000,5555,6379,8443       BANDWIDTH-AS - Hydra Communications Ltd, GB
185.223.235.45   #AS25369     4 ports   22,2222,5001,53           BANDWIDTH-AS - Hydra Communications Ltd, GB
185.223.235.8    #AS25369     4 ports   110,5900,80,9443          BANDWIDTH-AS - Hydra Communications Ltd, GB
185.242.3.129    #AS60223     4 ports   11211,389,5060,53         NETIFACE-AS - Netiface Limited, GB
185.68.184.46    #AS41745     4 ports   4000,8000,8082,8083       FORTIS-AS - Baykov Ilya Sergeevich, RU
188.240.59.10    #AS25369     4 ports   10000,137,5000,587        BANDWIDTH-AS - Hydra Communications Ltd, GB
188.240.59.13    #AS25369     4 ports   21,22,27017,995           BANDWIDTH-AS - Hydra Communications Ltd, GB
188.240.59.16    #AS25369     4 ports   3389,3702,554,8090        BANDWIDTH-AS - Hydra Communications Ltd, GB
188.39.109.162   #AS8468      4 ports   3306,3389,80,8080         ENTANET - Cityfibre Limited, GB
192.3.245.183    #AS36352     4 ports   2222,23,2375,80           AS-COLOCROSSING - HostPapa, US
193.124.20.227   #AS25369     4 ports   25,465,5060,5353          BANDWIDTH-AS - Hydra Communications Ltd, GB
193.124.20.236   #AS25369     4 ports   5000,5001,53,7547         BANDWIDTH-AS - Hydra Communications Ltd, GB
193.124.20.245   #AS25369     4 ports   3128,443,445,5060         BANDWIDTH-AS - Hydra Communications Ltd, GB
193.124.20.246   #AS25369     4 ports   5985,7547,8090,888        BANDWIDTH-AS - Hydra Communications Ltd, GB
193.148.56.120   #AS209946    4 ports   5902,5984,5986,6036       ALINDA-AS - ALINDA LLC, UA
193.163.125.110  #AS211298    4 ports   21,22,443,9001            DRIFTNET - Driftnet Ltd, GB
193.163.125.111  #AS211298    4 ports   10443,5061,5900,8081      DRIFTNET - Driftnet Ltd, GB
193.163.125.118  #AS211298    4 ports   123,143,22,3306           DRIFTNET - Driftnet Ltd, GB
193.163.125.124  #AS211298    4 ports   111,2000,2082,389         DRIFTNET - Driftnet Ltd, GB
193.163.125.12   #AS211298    4 ports   21,27017,443,88           DRIFTNET - Driftnet Ltd, GB
193.163.125.134  #AS211298    4 ports   10443,123,20000,3702      DRIFTNET - Driftnet Ltd, GB
193.163.125.138  #AS211298    4 ports   21,5060,7547,8087         DRIFTNET - Driftnet Ltd, GB
193.163.125.158  #AS211298    4 ports   61616,8085,8089,8443      DRIFTNET - Driftnet Ltd, GB
193.163.125.159  #AS211298    4 ports   143,445,50000,9000        DRIFTNET - Driftnet Ltd, GB
193.163.125.164  #AS211298    4 ports   111,2000,22,443           DRIFTNET - Driftnet Ltd, GB
193.163.125.167  #AS211298    4 ports   111,18789,2086,8081       DRIFTNET - Driftnet Ltd, GB
193.163.125.170  #AS211298    4 ports   500,50000,8000,8800       DRIFTNET - Driftnet Ltd, GB
193.163.125.20   #AS211298    4 ports   139,3702,502,5432         DRIFTNET - Driftnet Ltd, GB
193.163.125.230  #AS211298    4 ports   2083,60000,8089,8880      DRIFTNET - Driftnet Ltd, GB
193.163.125.233  #AS211298    4 ports   123,20000,22,53           DRIFTNET - Driftnet Ltd, GB
193.163.125.236  #AS211298    4 ports   445,554,8089,8443         DRIFTNET - Driftnet Ltd, GB
193.163.125.241  #AS211298    4 ports   111,143,389,990           DRIFTNET - Driftnet Ltd, GB
193.163.125.248  #AS211298    4 ports   139,161,5353,61616        DRIFTNET - Driftnet Ltd, GB
193.163.125.26   #AS211298    4 ports   2086,25,6080,7547         DRIFTNET - Driftnet Ltd, GB
193.163.125.30   #AS211298    4 ports   111,44818,4500,47808      DRIFTNET - Driftnet Ltd, GB
193.163.125.37   #AS211298    4 ports   102,2086,61616,7443       DRIFTNET - Driftnet Ltd, GB
193.163.125.58   #AS211298    4 ports   2086,23,443,5900          DRIFTNET - Driftnet Ltd, GB
193.163.125.5    #AS211298    4 ports   21,22,23,50000            DRIFTNET - Driftnet Ltd, GB
193.163.125.63   #AS211298    4 ports   111,20000,2083,80         DRIFTNET - Driftnet Ltd, GB
193.163.125.83   #AS211298    4 ports   143,3389,443,61616        DRIFTNET - Driftnet Ltd, GB
193.163.125.86   #AS211298    4 ports   1080,60000,8443,990       DRIFTNET - Driftnet Ltd, GB
193.163.125.88   #AS211298    4 ports   161,18789,21,80           DRIFTNET - Driftnet Ltd, GB
193.176.29.3     #AS25369     4 ports   161,20000,2087,3000       BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.152   #AS25369     4 ports   2087,2095,389,8090        BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.154   #AS25369     4 ports   123,389,888,995           BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.215   #AS25369     4 ports   60000,7777,8080,8085      BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.223   #AS25369     4 ports   137,2000,3478,3702        BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.225   #AS25369     4 ports   10001,11211,137,1433      BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.233   #AS25369     4 ports   5061,554,8000,8080        BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.236   #AS25369     4 ports   110,27015,8089,9080       BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.239   #AS25369     4 ports   20000,6000,7001,8081      BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.244   #AS25369     4 ports   161,5353,60000,88         BANDWIDTH-AS - Hydra Communications Ltd, GB
193.176.31.246   #AS25369     4 ports   25565,3478,5986,81        BANDWIDTH-AS - Hydra Communications Ltd, GB
193.32.209.235   #AS25369     4 ports   143,3306,5555,8089        BANDWIDTH-AS - Hydra Communications Ltd, GB
193.32.209.239   #AS25369     4 ports   20256,44818,5060,8008     BANDWIDTH-AS - Hydra Communications Ltd, GB
193.39.9.236     #AS39368     4 ports   2086,2087,443,80          Serverir - Mahdiar Rafiee, AE
194.164.107.4    #AS50219     4 ports   137,5678,587,8001         VT-255-50219 - Valence Technology Co., US
194.50.235.136   #AS25369     4 ports   2086,5985,60000,8089      BANDWIDTH-AS - Hydra Communications Ltd, GB
194.88.98.104    #AS25369     4 ports   554,5555,65004,888        BANDWIDTH-AS - Hydra Communications Ltd, GB
194.88.98.109    #AS25369     4 ports   5900,6001,9000,995        BANDWIDTH-AS - Hydra Communications Ltd, GB
194.88.98.112    #AS25369     4 ports   161,27017,5353,5432       BANDWIDTH-AS - Hydra Communications Ltd, GB
194.88.98.115    #AS25369     4 ports   10443,3306,443,50000      BANDWIDTH-AS - Hydra Communications Ltd, GB
194.88.98.119    #AS25369     4 ports   111,20256,7001,8020       BANDWIDTH-AS - Hydra Communications Ltd, GB
194.88.98.124    #AS25369     4 ports   111,161,4567,623          BANDWIDTH-AS - Hydra Communications Ltd, GB
195.178.110.241  #AS48090     4 ports   443,80,8080,8443          DMZHOST - TECHOFF SRV LIMITED, GB
195.184.76.1     #AS213412    4 ports   443,541,587,60000         ONYPHE - ONYPHE SAS, FR
195.184.76.236   #AS213412    4 ports   5985,7547,8020,8088       ONYPHE - ONYPHE SAS, FR
195.184.76.97    #AS213412    4 ports   4444,445,53,5432          ONYPHE - ONYPHE SAS, FR
195.206.182.204  #AS25369     4 ports   1434,7001,8001,8082       BANDWIDTH-AS - Hydra Communications Ltd, GB
198.235.24.105   #AS396982    4 ports   11211,20256,44818,993     GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.107   #AS396982    4 ports   20256,389,4443,8080       GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.117   #AS396982    4 ports   20000,20256,6881,8443     GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.126   #AS396982    4 ports   1024,27017,8083,8888      GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.142   #AS396982    4 ports   3306,44818,9002,9080      GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.165   #AS396982    4 ports   143,389,5000,9443         GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.168   #AS396982    4 ports   10000,111,2323,88         GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.173   #AS396982    4 ports   1194,161,427,8088         GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.180   #AS396982    4 ports   139,1434,20256,8080       GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.184   #AS396982    4 ports   5000,53,8081,82           GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.195   #AS396982    4 ports   161,20256,5001,80         GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.202   #AS396982    4 ports   3306,5060,7001,9200       GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.207   #AS396982    4 ports   10001,5060,82,888         GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.212   #AS396982    4 ports   3389,4433,4443,5001       GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.217   #AS396982    4 ports   102,20256,4433,8088       GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.219   #AS396982    4 ports   102,111,502,8888          GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.224   #AS396982    4 ports   10443,2087,3389,7001      GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.225   #AS396982    4 ports   1723,27015,4500,82        GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.227   #AS396982    4 ports   161,2096,3306,81          GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.229   #AS396982    4 ports   444,50000,61616,88        GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.237   #AS396982    4 ports   161,444,636,8084          GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.239   #AS396982    4 ports   139,443,4443,5353         GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.240   #AS396982    4 ports   1194,1521,5986,8088       GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.245   #AS396982    4 ports   143,20256,2087,4500       GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.252   #AS396982    4 ports   135,161,3389,5060         GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.40    #AS396982    4 ports   135,3333,8088,8800        GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.48    #AS396982    4 ports   135,21,3389,5902          GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.55    #AS396982    4 ports   4444,500,8088,81          GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.56    #AS396982    4 ports   20256,427,500,8888        GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.69    #AS396982    4 ports   123,20256,500,8020        GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.70    #AS396982    4 ports   10001,1024,7777,8081      GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.73    #AS396982    4 ports   110,2096,389,8081         GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.76    #AS396982    4 ports   427,465,541,5902          GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.86    #AS396982    4 ports   20256,2082,6001,9443      GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.87    #AS396982    4 ports   22,427,4500,7547          GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.91    #AS396982    4 ports   22,3000,444,8084          GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.235.24.99    #AS396982    4 ports   143,4500,8081,9443        GOOGLE-CLOUD-PLATFORM - Google LLC, US
198.98.53.110    #AS53667     4 ports   22,2222,23,2375           PONYNET - FranTech Solutions, US
199.45.154.49    #AS398722    4 ports   111,5021,54322,9443       CENSYS-ARIN-03 - Censys, Inc., US
199.45.154.50    #AS398722    4 ports   6021,6080,8083,8900       CENSYS-ARIN-03 - Censys, Inc., US
199.45.154.64    #AS398722    4 ports   5021,541,5900,8080        CENSYS-ARIN-03 - Censys, Inc., US
199.45.154.68    #AS398722    4 ports   54322,6080,6590,9443      CENSYS-ARIN-03 - Censys, Inc., US
199.45.154.75    #AS398722    4 ports   53,541,54322,6443         CENSYS-ARIN-03 - Censys, Inc., US
